benchmark,pair,region,tol_cm,snr_bin,n_cases,n_cases_with_source,n_cases_with_target,total_source_lines,total_target_lines,total_neighbor_hits,total_matched_1to1,global_coverage_any,global_weighted_coverage_any,mean_case_coverage_any,median_case_coverage_any,mean_case_weighted_coverage_any,median_case_weighted_coverage_any,global_missed_pct,global_weighted_missed_pct,global_precision,global_recall,global_f1,mean_case_precision,mean_case_f1,mean_case_spearman_intensity,matched_line_count,median_abs_dnu_cm,p90_abs_dnu_cm,mean_signed_dnu_cm,median_abs_rel_pct_dnu,mae_log10_ratio
dft_peak,Pred->DFT,fp_400_800,5.0,all,512,512,482,3872,2012,627,588,0.16193181818181818,0.15556204690915837,0.1582877680045649,0.14285714285714285,0.15556204690915837,0.11344246265155225,0.8380681818181819,0.8444379530908417,0.2922465208747515,0.1518595041322314,0.19986403806934058,0.2925130079694395,0.2810825476069604,0.019428571428571427,588,3.0,5.0,-0.11394557823129252,0.397614488731182,0.5076521536020578
dft_peak,Pred->DFT,fp_400_800,6.0,all,512,512,482,3872,2012,722,672,0.18646694214876033,0.17937279046628068,0.1817653104274198,0.16666666666666666,0.17937279046628068,0.1486612470348966,0.8135330578512396,0.8206272095337193,0.33399602385685884,0.17355371900826447,0.22841604350781777,0.33000889152341434,0.30396988035384426,-0.0004784688995215209,672,3.0,6.0,-0.010416666666666666,0.4823163592093734,0.5114662979884399
dft_peak,Pred->DFT,fp_400_800,7.0,all,512,512,482,3872,2012,828,764,0.21384297520661158,0.20761973427082053,0.20974504553606116,0.2,0.20761973427082053,0.17752879738531957,0.7861570247933884,0.7923802657291794,0.3797216699801193,0.19731404958677687,0.2596872875594834,0.37631314628202595,0.3254140953044673,-0.03273809523809525,764,4.0,7.0,0.11910994764397906,0.5358341318805158,0.5107506849568918
dft_peak,Pred->DFT,fp_400_800,8.0,all,512,512,482,3872,2012,926,847,0.23915289256198347,0.23200232012924243,0.23336754391441894,0.2222222222222222,0.23200232012924243,0.2015986047735512,0.7608471074380165,0.7679976798707575,0.4209741550695825,0.21875,0.28789938817131205,0.42484522162945393,0.3454164577120466,-0.0274046670461013,847,4.0,7.0,0.11688311688311688,0.5943536404160475,0.5133456151111991
dft_peak,Pred->DFT,fp_400_800,9.0,all,512,512,482,3872,2012,1019,924,0.2631714876033058,0.25567621495558246,0.25604741937749753,0.25,0.25567621495558246,0.22219704200013082,0.7368285123966942,0.7443237850444175,0.4592445328031809,0.23863636363636365,0.3140720598232495,0.46649295264440493,0.3611492950633817,-0.024216675517790758,924,4.0,8.0,0.07792207792207792,0.6767044686994131,0.5189451817553399
dft_peak,Pred->DFT,fp_400_800,10.0,all,512,512,482,3872,2012,1114,1004,0.28770661157024796,0.2842888358204453,0.28213215820637694,0.25,0.2842888358204453,0.2588050506781407,0.712293388429752,0.7157111641795547,0.4990059642147117,0.259297520661157,0.3412644459551325,0.5131281696634393,0.37688709993055414,-0.03551093035078801,1004,5.0,9.0,0.07171314741035857,0.7299270072992701,0.5201041442840878
dft_peak,Pred->DFT,fp_400_800,11.0,all,512,512,482,3872,2012,1209,1074,0.3122417355371901,0.3096829304841269,0.30701575984779106,0.2857142857142857,0.3096829304841269,0.2854191390554458,0.68775826446281,0.6903170695158731,0.5337972166998012,0.27737603305785125,0.3650577838205302,0.5478948495027334,0.3931623114452277,-0.007623857623857614,1074,5.0,10.0,0.148975791433892,0.7719028552361886,0.519845538440939
dft_peak,Pred->DFT,fp_400_800,12.0,all,512,512,482,3872,2012,1301,1148,0.3360020661157025,0.3302289974583973,0.3297118408934815,0.3333333333333333,0.3302289974583973,0.3191162283815107,0.6639979338842975,0.6697710025416027,0.5705765407554672,0.2964876033057851,0.39021074099252206,0.5794474082855825,0.41415858382599674,0.009972615244180739,1148,5.0,11.0,0.11846689895470383,0.8305647840531561,0.5195275730578836
dft_peak,Pred->DFT,fp_400_800,13.0,all,512,512,482,3872,2012,1388,1209,0.3584710743801653,0.3522581692463852,0.3530321674852925,0.3333333333333333,0.3522581692463852,0.3419026329345681,0.6415289256198347,0.6477418307536148,0.6008946322067594,0.3122417355371901,0.41094493541808297,0.6109752683922808,0.4301990573855899,-0.03453473132372215,1209,6.0,12.0,0.08023159636062861,0.8968609865470852,0.5168448616144733
dft_peak,Pred->DFT,fp_400_800,14.0,all,512,512,482,3872,2012,1473,1264,0.38042355371900827,0.37143570645870716,0.3738566934367715,0.36363636363636365,0.37143570645870716,0.3684024938064876,0.6195764462809917,0.6285642935412928,0.6282306163021869,0.32644628099173556,0.4296397008837526,0.6413315879602187,0.44231970805678306,-0.0345519864750634,1264,6.0,12.0,0.24287974683544303,0.9377097307909026,0.5152412366308773
dft_peak,Pred->DFT,fp_400_800,15.0,all,512,512,482,3872,2012,1550,1316,0.4003099173553719,0.3906007501361853,0.3930852513372044,0.4,0.3906007501361853,0.38170518721776425,0.5996900826446281,0.6093992498638148,0.6540755467196819,0.33987603305785125,0.4473147518694766,0.6663694592636501,0.46035525199048044,-0.04411844057736409,1316,6.0,13.0,0.16489361702127658,0.9821574988987103,0.5157261412336033
dft_peak,Pred->DFT,fp_400_800,16.0,all,512,512,482,3872,2012,1630,1358,0.4209710743801653,0.40963592785714525,0.4122598376016344,0.4,0.40963592785714525,0.405455924293292,0.5790289256198347,0.5903640721428547,0.6749502982107356,0.3507231404958678,0.4615907545887152,0.6896207929921622,0.4725570313525544,-0.03731264093381085,1358,7.0,14.0,0.11266568483063329,1.0248901903367496,0.5145004181216898
dft_peak,Pred->DFT,fp_400_800,17.0,all,512,512,482,3872,2012,1711,1404,0.4418904958677686,0.42966830186485183,0.4325743104551698,0.42857142857142855,0.42966830186485183,0.4451394647758599,0.5581095041322315,0.5703316981351482,0.6978131212723658,0.36260330578512395,0.47722637661454786,0.7134624250806824,0.4853298494600423,-0.042570123939986965,1404,7.0,14.0,0.06054131054131054,1.065482849392048,0.5128734167268207
dft_peak,Pred->DFT,fp_400_800,18.0,all,512,512,482,3872,2012,1788,1443,0.4617768595041322,0.44799968995647915,0.4526173045704296,0.4444444444444444,0.44799968995647915,0.45840175124010774,0.5382231404958677,0.5520003100435209,0.717196819085487,0.37267561983471076,0.49048266485384096,0.7346522426397945,0.49694558225025437,-0.05809267103067643,1443,7.0,15.0,0.19611919611919612,1.0920436817472698,0.5125819626333595
dft_peak,Pred->DFT,fp_400_800,19.0,all,512,512,482,3872,2012,1872,1490,0.4834710743801653,0.4683800331868869,0.47317417825230323,0.5,0.4683800331868869,0.4869538127199743,0.5165289256198347,0.5316199668131131,0.7405566600397614,0.38481404958677684,0.5064581917063222,0.7565352697095435,0.510095582572862,-0.051222307104660046,1490,7.0,16.0,0.3302013422818792,1.1243856571690451,0.5111419364841587
dft_peak,Pred->DFT,fp_400_800,20.0,all,512,512,482,3872,2012,1943,1527,0.5018078512396694,0.4883547750980737,0.49236468826312574,0.5,0.4883547750980737,0.5010216370639988,0.4981921487603306,0.5116452249019263,0.7589463220675944,0.3943698347107438,0.5190346702923182,0.7791049199762893,0.5203486031697363,-0.0481859410430839,1527,7.0,17.0,0.3876882776686313,1.1494252873563218,0.5105077712221564
dft_peak,Pred->DFT,fp_800_1200,5.0,all,512,505,512,3151,2966,480,396,0.15233259282767375,0.14325660787000402,0.14832804709042333,0.14285714285714285,0.14325660787000402,0.0806064698941415,0.8476674071723262,0.856743392129996,0.1335131490222522,0.12567438908283085,0.12947523295733204,0.1359629302988678,0.22085246805308234,-0.17473684210526316,396,3.0,5.0,0.2702020202020202,0.2564254295125944,0.363300386019305
dft_peak,Pred->DFT,fp_800_1200,6.0,all,512,505,512,3151,2966,580,482,0.18406854966677244,0.17954712630483752,0.17902304516165904,0.16666666666666666,0.17954712630483752,0.12075120854224088,0.8159314503332276,0.8204528736951625,0.16250842886041808,0.15296731196445573,0.15759359162988393,0.1646091159274753,0.24250532459708288,-0.10365714285714286,482,3.0,6.0,0.37136929460580914,0.3385527478935371,0.3671299407153383
dft_peak,Pred->DFT,fp_800_1200,7.0,all,512,505,512,3151,2966,670,552,0.21263091082196128,0.2040469610943218,0.20791293415055792,0.2,0.2040469610943218,0.15339446856742278,0.7873690891780387,0.7959530389056781,0.1861092380310182,0.17518248175182483,0.18048062775870524,0.188278567135989,0.25605413631194046,-0.1261252446183953,552,4.0,7.0,0.4003623188405797,0.38004827786674655,0.35913289142750066
dft_peak,Pred->DFT,fp_800_1200,8.0,all,512,505,512,3151,2966,762,620,0.24182799111393208,0.235165939916598,0.23683011158258682,0.2222222222222222,0.235165939916598,0.19254915358134442,0.758172008886068,0.764834060083402,0.20903573836817263,0.19676293240241194,0.20271374856956026,0.21066904558115496,0.2675106392117193,-0.08092386655260905,620,4.0,8.0,0.5112903225806451,0.4304817392722394,0.3587229843989323
dft_peak,Pred->DFT,fp_800_1200,9.0,all,512,505,512,3151,2966,845,685,0.268168835290384,0.2608535523446804,0.26506293486491506,0.25,0.2608535523446804,0.21643064913681065,0.7318311647096161,0.7391464476553196,0.23095077545515846,0.21739130434782608,0.22396599640346573,0.23383774428696302,0.2832695624653505,-0.05592705167173253,685,5.0,8.0,0.5284671532846715,0.48426150121065376,0.3594112978098432
dft_peak,Pred->DFT,fp_800_1200,10.0,all,512,505,512,3151,2966,930,753,0.2951443986036179,0.28932563498607844,0.29227679910848225,0.25,0.28932563498607844,0.25158575740826766,0.704855601396382,0.7106743650139216,0.2538772757923129,0.2389717549984132,0.24619911721432075,0.2568972314577783,0.30085330855927217,-0.032925170068027226,753,5.0,9.0,0.6135458167330677,0.5342831700801425,0.362766727388089
dft_peak,Pred->DFT,fp_800_1200,11.0,all,512,505,512,3151,2966,1024,823,0.32497619803237066,0.3186850913861258,0.3222340091151972,0.3333333333333333,0.3186850913861258,0.2765921595378031,0.6750238019676293,0.6813149086138742,0.27747808496291304,0.2611869247857823,0.26908615334314206,0.2823979135014291,0.32340496836250016,-0.07417582417582419,823,6.0,10.0,0.5078979343863913,0.5893909626719057,0.36398768414499155
dft_peak,Pred->DFT,fp_800_1200,12.0,all,512,505,512,3151,2966,1108,885,0.35163440177721356,0.3424574962909689,0.3478832883288329,0.3333333333333333,0.3424574962909689,0.3110756168344223,0.6483655982227865,0.6575425037090311,0.2983816587997303,0.2808632180260235,0.2893575282000981,0.3050698758706571,0.3338595910843431,-0.0868663594470046,885,6.0,11.0,0.607909604519774,0.6119951040391677,0.36277229092415814
dft_peak,Pred->DFT,fp_800_1200,13.0,all,512,505,512,3151,2966,1187,946,0.37670580768010153,0.36804306953416677,0.3731891760604632,0.375,0.36804306953416677,0.35214248838119533,0.6232941923198985,0.6319569304658332,0.3189480782198247,0.3002221516978737,0.30930194539807093,0.3237733728944666,0.3492507837170886,-0.08004362050163576,946,6.0,12.0,0.5824524312896406,0.6684571983923515,0.3592087206692825
dft_peak,Pred->DFT,fp_800_1200,14.0,all,512,505,512,3151,2966,1257,1002,0.3989209774674706,0.39087732338333514,0.3953549640678354,0.4,0.39087732338333514,0.3737524570673959,0.6010790225325293,0.6091226766166649,0.3378287255563048,0.317994287527769,0.32761157430112803,0.34223209516178266,0.36466943005908103,-0.08221938775510203,1002,7.0,13.0,0.7734530938123753,0.7048458149779736,0.3613908916310957
dft_peak,Pred->DFT,fp_800_1200,15.0,all,512,505,512,3151,2966,1336,1055,0.4239923833703586,0.4167765096351736,0.4208681582443959,0.4,0.4167765096351736,0.40351505594151016,0.5760076166296414,0.5832234903648263,0.35569790964261633,0.33481434465249127,0.3449403302272355,0.35974004294316797,0.37867718088355634,-0.06861545988258316,1055,7.0,14.0,0.976303317535545,0.7317073170731707,0.35872950342525795
dft_peak,Pred->DFT,fp_800_1200,16.0,all,512,505,512,3151,2966,1400,1100,0.44430339574738176,0.4354679464482642,0.4401068678296401,0.4444444444444444,0.4354679464482642,0.42535053867569084,0.5556966042526182,0.5645320535517357,0.37086985839514497,0.3490955252300857,0.3596534248814779,0.37458928874944497,0.3922194581871004,-0.06752411575562701,1100,7.0,14.0,1.038181818181818,0.7583974232564255,0.3583211233830983
dft_peak,Pred->DFT,fp_800_1200,17.0,all,512,505,512,3151,2966,1474,1156,0.4677880038083148,0.45710846200675437,0.4627032703270327,0.5,0.45710846200675437,0.43919723874913585,0.5322119961916851,0.5428915379932456,0.38975050573162506,0.366867661059981,0.3779630537845349,0.39398175609113106,0.41041936852390765,-0.0562810400233713,1156,8.0,15.0,1.0761245674740485,0.8079901347405836,0.35788911741657264
dft_peak,Pred->DFT,fp_800_1200,18.0,all,512,505,512,3151,2966,1542,1207,0.4893684544589019,0.48127257402659673,0.48394253711085394,0.5,0.48127257402659673,0.4722560336635422,0.5106315455410981,0.5187274259734033,0.4069453809844909,0.3830529990479213,0.39463789439267616,0.41182889376248755,0.42300837188426094,-0.07790730535537656,1207,8.0,16.0,1.2543496271748136,0.8454106280193237,0.3619090130355032
dft_peak,Pred->DFT,fp_800_1200,19.0,all,512,505,512,3151,2966,1594,1247,0.5058711520152332,0.49666474546575107,0.49941494149414944,0.5,0.49666474546575107,0.49738312777047855,0.49412884798476675,0.5033352545342489,0.4204315576534053,0.3957473817835608,0.4077162007520026,0.42444115671654736,0.4346388357513465,-0.07939507198228127,1247,9.0,17.0,1.396952686447474,0.8620689655172413,0.3626955885602426
dft_peak,Pred->DFT,fp_800_1200,20.0,all,512,505,512,3151,2966,1654,1292,0.5249127261186924,0.5169252627672969,0.518994542311374,0.5,0.5169252627672969,0.5290506589240109,0.47508727388130756,0.4830747372327031,0.4356035064059339,0.4100285623611552,0.42242929540624496,0.4374913931554557,0.4465852413786428,-0.05345225935113576,1292,9.0,18.0,1.394736842105263,0.9082193877504259,0.36163049036359973
dft_peak,Pred->DFT,full,5.0,all,512,512,512,10012,12354,1577,626,0.157510986815821,0.1459463522257434,0.15297637653239568,0.14285714285714285,0.1459463522257434,0.12350156228475932,0.842489013184179,0.8540536477742566,0.050671847175004045,0.06252497003595685,0.055977823482071,0.051206255632543815,0.09090241565549241,-0.1700280112044818,626,3.0,5.0,0.23961661341853036,0.25657483295480726,0.46745462168065477
dft_peak,Pred->DFT,full,6.0,all,512,512,512,10012,12354,1868,752,0.18657610866959648,0.17595130923878477,0.1819965834184685,0.17647058823529413,0.17595130923878477,0.16061062502270604,0.8134238913304035,0.8240486907612152,0.060870972964222114,0.07510986815821015,0.06724492533309488,0.06184775673940666,0.10099995974974392,-0.15630469361433824,752,3.0,6.0,0.5664893617021277,0.31895407681856724,0.46443048244346674
dft_peak,Pred->DFT,full,7.0,all,512,512,512,10012,12354,2144,854,0.21414302836596086,0.20008687705370398,0.2091774441013859,0.2,0.20008687705370398,0.1820360120193637,0.7858569716340391,0.799913122946296,0.06912740812692246,0.08529764282860568,0.0763659125458285,0.07017973074939095,0.10839678760904638,-0.19617419617419618,854,4.0,7.0,0.711943793911007,0.3697997269521893,0.46077879455847265
dft_peak,Pred->DFT,full,8.0,all,512,512,512,10012,12354,2413,946,0.24101078705553336,0.22504158581588768,0.23477678047008624,0.23076923076923078,0.22504158581588768,0.21217336200257442,0.7589892129444666,0.7749584141841124,0.07657438886190708,0.09448661606072713,0.08459268532594116,0.07829537664241489,0.11738409893132819,-0.1804976097348979,946,4.0,7.0,0.879492600422833,0.39049825696894735,0.4604581650940612
dft_peak,Pred->DFT,full,9.0,all,512,512,512,10012,12354,2674,1061,0.2670795045944866,0.24941023794185324,0.2608223859602172,0.2540322580645161,0.24941023794185324,0.23341798835116173,0.7329204954055134,0.7505897620581468,0.08588311478063786,0.10597283260087895,0.094876151301082,0.087934626197464,0.12573581515524512,-0.16019540406892185,1061,5.0,9.0,0.9453345900094251,0.45454545454545453,0.45786691811247227
dft_peak,Pred->DFT,full,10.0,all,512,512,512,10012,12354,2932,1162,0.29284858170195766,0.2733953979654484,0.28690323878408686,0.2777777777777778,0.2733953979654484,0.253722503983716,0.7071514182980423,0.7266046020345516,0.09405860450056662,0.11606072712744707,0.10390771707055352,0.09673323806079279,0.13420585914087121,-0.17538833715304303,1162,5.0,9.0,1.0783132530120483,0.5064894461323863,0.4635842676736201
dft_peak,Pred->DFT,full,11.0,all,512,512,512,10012,12354,3202,1280,0.3198162205353576,0.29839466451670715,0.3136594018283456,0.3076923076923077,0.29839466451670715,0.2903752671974861,0.6801837794646424,0.7016053354832928,0.10361016674761211,0.1278465840990811,0.11445944737548064,0.10685990944938795,0.14310008343101177,-0.1427106764422941,1280,6.0,10.0,1.16796875,0.5552136767749883,0.46242809931053835
dft_peak,Pred->DFT,full,12.0,all,512,512,512,10012,12354,3455,1372,0.34508589692369157,0.3195314704991177,0.3379416584597541,0.3333333333333333,0.3195314704991177,0.3079298117208415,0.6549141030763084,0.6804685295008823,0.11105714748259674,0.13703555733120257,0.12268622015559331,0.11424009653335654,0.14950131289392476,-0.16982204201904164,1372,6.0,11.0,1.1771137026239067,0.5871662354378177,0.4610682259352732
dft_peak,Pred->DFT,full,13.0,all,512,512,512,10012,12354,3681,1478,0.36765880942868556,0.3402917433326155,0.36022373258362905,0.36363636363636365,0.3402917433326155,0.3358866091486732,0.6323411905713144,0.6597082566673844,0.11963736441638335,0.14762285257690771,0.1321648931413753,0.12270709442930715,0.15902336106227682,-0.19557973927721828,1478,6.0,12.0,1.2334235453315292,0.6387736199347965,0.45727829127718694
dft_peak,Pred->DFT,full,14.0,all,512,512,512,10012,12354,3911,1572,0.39063124250898923,0.36194480936595763,0.3831088190132521,0.38675213675213677,0.36194480936595763,0.3581235227668785,0.6093687574910107,0.6380551906340424,0.12724623603691113,0.15701158609668397,0.1405705088080122,0.1308695314936382,0.16747828610728416,-0.18607039006645656,1572,7.0,13.0,1.409033078880407,0.6823028959320782,0.4588742904692088
dft_peak,Pred->DFT,full,15.0,all,512,512,512,10012,12354,4148,1660,0.4143028365960847,0.3833073052652106,0.40606991631193745,0.4117647058823529,0.3833073052652106,0.38341271529230747,0.5856971634039153,0.6166926947347894,0.13436943500080945,0.1658010387534958,0.14843959581507643,0.13835021003636747,0.17527530612398715,-0.17320224168220005,1660,7.0,14.0,1.533132530120482,0.7209963201935679,0.4596029732817962
dft_peak,Pred->DFT,full,16.0,all,512,512,512,10012,12354,4364,1738,0.43587694766280466,0.4022617235702948,0.4263461368243243,0.4375,0.4022617235702948,0.4036642386953786,0.5641230523371954,0.5977382764297052,0.14068317953699205,0.17359168997203356,0.1554144683895198,0.14506885802159425,0.1826189292932015,-0.157463449201573,1738,8.0,14.0,1.5563866513233602,0.7578319726476005,0.45694387777500317
dft_peak,Pred->DFT,full,17.0,all,512,512,512,10012,12354,4582,1821,0.4576508190171794,0.4218796038197693,0.4476310795263706,0.45454545454545453,0.4218796038197693,0.42327797411768986,0.5423491809828206,0.5781203961802307,0.14740165128703253,0.18188174190970835,0.16283644818027362,0.1519670485617518,0.1890695692388798,-0.12474579622058612,1821,8.0,15.0,1.6814936847885777,0.7936507936507936,0.4560416634710359
dft_peak,Pred->DFT,full,18.0,all,512,512,512,10012,12354,4784,1900,0.47782660807031563,0.44125493737537175,0.46819198765071557,0.48,0.44125493737537175,0.4440764792441613,0.5221733919296844,0.5587450626246282,0.15379634126598674,0.18977227327207352,0.16990074219797907,0.1586481958683607,0.19527108615081307,-0.13043769406844047,1900,9.0,16.0,1.9242105263157894,0.8276564890966651,0.45478948703949607
dft_peak,Pred->DFT,full,19.0,all,512,512,512,10012,12354,4969,1981,0.4963044346783859,0.45948568231931786,0.48562823530937244,0.5,0.45948568231931786,0.4618233454965888,0.5036955653216141,0.5405143176806821,0.16035292213048405,0.19786256492209348,0.1771438791022087,0.1653826743332071,0.20134614355298874,-0.12562747237282842,1981,9.0,17.0,2.2004038364462395,0.8658008658008658,0.45478439835204215
dft_peak,Pred->DFT,full,20.0,all,512,512,512,10012,12354,5154,2046,0.5147822612864562,0.4781070578802133,0.503982198915753,0.5238095238095238,0.4781070578802133,0.4917258046011599,0.4852177387135438,0.5218929421197867,0.16561437591063624,0.20435477427087495,0.18295627291424482,0.1705935533697278,0.20742927309310868,-0.12672653477119317,2046,9.0,18.0,2.3162267839687196,0.8911524934766049,0.45517546328056396
dft_raw_line,DFT->Pred,fingerprint,5.0,all,512,512,512,46352,53731,22202,12084,0.47898688298239556,0.38938145884017494,0.45743422690147706,0.4656353330184223,0.38938145884017494,0.3974764181481356,0.5210131170176044,0.6106185411598251,0.22489810351566136,0.260700724887815,0.2414795719552771,0.2160096623959214,0.23117160930573158,0.04666011609814537,12084,1.9709095764160907,4.2265966796874865,-1.2715453254980278,0.25392167878596034,0.8629091357650915
dft_raw_line,DFT->Pred,fingerprint,6.0,all,512,512,512,46352,53731,24529,13432,0.5291896789782534,0.439139155188053,0.5073270481076282,0.5195441813088872,0.439139155188053,0.4492203078190017,0.4708103210217466,0.560860844811947,0.24998604157748786,0.2897825336555057,0.2684172137126185,0.24137641835665846,0.2582105047722816,0.05162600598241141,13432,2.23609797668459,5.005016314697241,-1.5050228654476592,0.2868743804657417,0.8659891900532617
dft_raw_line,DFT->Pred,fingerprint,7.0,all,512,512,512,46352,53731,26579,14605,0.5734164653089403,0.48267871330548406,0.5515683470352033,0.561072261072261,0.48267871330548406,0.48801468496085965,0.4265835346910597,0.5173212866945159,0.2718170143864808,0.31508888505350363,0.2918577580608095,0.2635199601653991,0.2818276972860313,0.054205443715692685,14605,2.481495117187478,5.784850732421864,-1.732385160378935,0.3157250300776239,0.8667757148048136
dft_raw_line,DFT->Pred,fingerprint,8.0,all,512,512,512,46352,53731,28326,15633,0.6111063168795305,0.5197451008047966,0.5895389598681926,0.6,0.5197451008047966,0.5308802752489781,0.38889368312046946,0.48025489919520337,0.29094935884312595,0.3372670003451847,0.3124007074128473,0.2833286964875665,0.3029330051646717,0.0518900833471099,15633,2.68949487304684,6.534357934570382,-1.9414437529645234,0.34121628516457253,0.8666100155920039
dft_raw_line,DFT->Pred,fingerprint,9.0,all,512,512,512,46352,53731,29876,16503,0.6445460821539524,0.5529958490480325,0.623231557078225,0.6327822268147766,0.5529958490480325,0.5649733092285305,0.35545391784604763,0.44700415095196755,0.3071411289572128,0.35603641698308597,0.3297862773897665,0.3002081943914222,0.32088687751023337,0.04927441401632793,16503,2.8810079956055006,7.250822839355374,-2.145716594672724,0.36494021744409655,0.8669953684682717
dft_raw_line,DFT->Pred,fingerprint,10.0,all,512,512,512,46352,53731,31163,17261,0.6723118743527787,0.5813828431151851,0.651046269488823,0.6627859753621226,0.5813828431151851,0.5916750374875346,0.3276881256472213,0.41861715688481493,0.32124844130948615,0.37238954090438386,0.3449337050248294,0.3147390781222944,0.3363649288970986,0.04630611646253626,17261,3.051561462402333,7.897825561523405,-2.322874085611279,0.3850699214728919,0.8677109556793587
dft_raw_line,DFT->Pred,fingerprint,11.0,all,512,512,512,46352,53731,32328,17945,0.6974456334138764,0.609084378720729,0.6763730038189452,0.6886002886002887,0.609084378720729,0.6254023087435129,0.30255436658612356,0.39091562127927104,0.3339785226405613,0.3871461857093545,0.35860236004116586,0.32784795155513696,0.3503239904692519,0.04413866198675449,17945,3.212807250976539,8.59028050537113,-2.514710786163789,0.40311089159906144,0.8677565234270694
dft_raw_line,DFT->Pred,fingerprint,12.0,all,512,512,512,46352,53731,33385,18541,0.7202493959268208,0.6329097009221325,0.6997029617724664,0.7142857142857143,0.6329097009221325,0.6532824630862974,0.2797506040731792,0.3670902990778675,0.3450708157302116,0.4000043148084225,0.3705124746460438,0.3396774375601428,0.36288455467247294,0.04477582710718707,18541,3.3544119873047293,9.19678222656239,-2.668985564331324,0.4201768092318675,0.8690432946089667
dft_raw_line,DFT->Pred,fingerprint,13.0,all,512,512,512,46352,53731,34343,19075,0.7409173282706247,0.6560493865147985,0.7209582567498756,0.7339449541284404,0.6560493865147985,0.6818696568651343,0.25908267172937527,0.3439506134852015,0.35500921255885803,0.4115248532965136,0.38118361759739416,0.3503139538861334,0.37418101472247434,0.044690604603697115,19075,3.4798983154297503,9.869061804199262,-2.8220736843300376,0.4364655143444115,0.8683302530472428
dft_raw_line,DFT->Pred,fingerprint,14.0,all,512,512,512,46352,53731,35145,19552,0.758219710044874,0.6733461072722737,0.7391100571162151,0.7488317757009346,0.6733461072722737,0.7025920254309754,0.24178028995512602,0.32665389272772627,0.3638867692765815,0.4218156713841905,0.39071570596404986,0.35988491277323315,0.38435560811524777,0.04153357133926459,19552,3.6054458160400316,10.485928240966821,-2.97374410295411,0.44987434511188895,0.8684094807225843
dft_raw_line,DFT->Pred,fingerprint,15.0,all,512,512,512,46352,53731,35893,20038,0.7743570935450466,0.6923365498716907,0.7559784903736907,0.7660956065211384,0.6923365498716907,0.7231094810256354,0.22564290645495344,0.3076634501283093,0.3729318270644507,0.43230065585088023,0.4004276450546047,0.36966449740716234,0.3947395964282664,0.03813796690978135,20038,3.7498772583008986,11.141718072509802,-3.1283395346906326,0.4651188740030755,0.8692204117256205
dft_raw_line,DFT->Pred,fingerprint,16.0,all,512,512,512,46352,53731,36580,20436,0.7891784604763549,0.7075185706048659,0.7712399823746262,0.7804878048780488,0.7075185706048659,0.739791995823724,0.21082153952364513,0.2924814293951341,0.380339096610895,0.44088712461166724,0.408381043733701,0.3772472248563148,0.4027989433622418,0.037475817422310084,20436,3.8529160308838186,11.730155517578169,-3.2510175958149476,0.47643197503485,0.8694934702158431
dft_raw_line,DFT->Pred,fingerprint,17.0,all,512,512,512,46352,53731,37152,20822,0.8015188125647221,0.7204259638538295,0.7841885488587677,0.7953176341730559,0.7204259638538295,0.7539722141863014,0.19848118743527787,0.2795740361461705,0.38752303139714506,0.4492147048671039,0.41609464144759856,0.38468687505972154,0.4107272348167781,0.039869678369281646,20822,3.9600794067383163,12.337340356445308,-3.3791548466985444,0.4896162085400021,0.8688230325922089
dft_raw_line,DFT->Pred,fingerprint,18.0,all,512,512,512,46352,53731,37722,21212,0.8138160165688644,0.7335537957973316,0.7971513458234933,0.8085106382978723,0.7335537957973316,0.7681347889140815,0.18618398343113562,0.2664462042026684,0.3947814111034598,0.45762858129099065,0.42388817281656227,0.392539726629889,0.4190406416372433,0.040133808218327384,21212,4.0752014770507685,13.017916943359445,-3.505062954276304,0.5017946975100727,0.8689085606415975
dft_raw_line,DFT->Pred,fingerprint,19.0,all,512,512,512,46352,53731,38226,21548,0.8246893337935796,0.7457208417170418,0.8087698532216958,0.8202247191011236,0.7457208417170418,0.7823836187855673,0.17531066620642044,0.2542791582829582,0.4010347843889003,0.46487745944080083,0.43060259984213106,0.3991395495797317,0.4260272367856605,0.040144131997445556,21548,4.163476348876941,13.65090514526365,-3.627486182115665,0.5130166648378807,0.8689355899316415
dft_raw_line,DFT->Pred,fingerprint,20.0,all,512,512,512,46352,53731,38653,21839,0.83390144977563,0.7567800183715073,0.8184930680410749,0.8307071960297767,0.7567800183715073,0.7948935207015219,0.16609855022437003,0.24321998162849268,0.40645065232361205,0.4711555056955471,0.43641777324820397,0.4048016469090602,0.4320361310224896,0.039730776049760164,21839,4.25379754638675,14.201971643066441,-3.7337114016944826,0.5208925097692926,0.8688170139243026
dft_raw_line,DFT->Pred,fp_1200_1600,5.0,all,512,512,512,16568,9368,4802,3191,0.289835828102366,0.31632395167474936,0.27330388158679847,0.27475490196078434,0.31632395167474936,0.2995456339366942,0.7101641718976339,0.6836760483252506,0.3406276686592656,0.19260019314340898,0.24606724244293646,0.32947305032216817,0.24217134243700947,0.06300028102514936,3191,2.042503540039206,4.301137939453156,0.40769645126180976,0.14754911247359917,0.7173994136519443
